ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
"For Logitech G304/G305 Mouse Receiver - USB Dongle Plug Adapter , Wireless Gaming Mouse Replacement Accessories , New",https://ae-pic-a1.aliexpress-media.com/kf/Sef791be5c3254d9c9629e279aa14a67eB.png,,"For Logitech G304/G305 Mouse Receiver - USB Dongle Plug Adapter , Wireless Gaming Mouse Replacement Accessories , New",USD 7.40,USD 7.40,0%,USD,3.0,USD 0.22,3.0,USD 0.22,1099,94.8%,https://s.click.aliexpress.com/e/_c4UvDBk5,,,,,,
DC12V 0.4A 80x80x25MM New EFC-08E12D-EF05 3Pin Cooling Fan,https://ae-pic-a1.aliexpress-media.com/kf/S146555e68ced40cc9014209364057eb2i.jpg,,DC12V 0.4A 80x80x25MM New EFC-08E12D-EF05 3Pin Cooling Fan,USD 6.17,USD 6.17,0%,USD,7.0,USD 0.43,7.0,USD 0.43,114,96.3%,https://s.click.aliexpress.com/e/_c4obHPlJ,,,,,,
2.4G Air Mouse with Touchpad Keyboard i8 Arabic French Spanish Russian Backlit Mini Wireless Keyboard for PC Android TV Box,https://ae-pic-a1.aliexpress-media.com/kf/S9c73c8db0f6e4033b4322330de0b77a0J.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2674896091/p/1/e/6/t/10301/1100173374146.mp4,2.4G Air Mouse with Touchpad Keyboard i8 Arabic French Spanish Russian Backlit Mini Wireless Keyboard for PC Android TV Box,USD 9.26,USD 4.62,50%,USD,3.0,USD 0.14,3.0,USD 0.14,7350,92.8%,https://s.click.aliexpress.com/e/_c4bo7Tjj,,,,,,
WeAct STM32WB55CGU6 STM32WB55 STM32WB STM32WB55CG BLE-5.4 802.15.4 Zigbee Thread Matter USB AES-256 Core Board Demo Board,https://ae-pic-a1.aliexpress-media.com/kf/S002a81df9d774fc98c542951f06431268.png,,WeAct STM32WB55CGU6 STM32WB55 STM32WB STM32WB55CG BLE-5.4 802.15.4 Zigbee Thread Matter USB AES-256 Core Board Demo Board,USD 20.18,USD 7.33,63%,USD,7.0,USD 0.51,7.0,USD 0.51,2497,97.3%,https://s.click.aliexpress.com/e/_c3RRSnfb,,,,,,
ATK VXE Dragonfly R1 Pro Max Mouse Wireless/Wired Dual Mode PAW3395 18000dpi Lightweight E-sports Game Ergonomic R1 Star Flash,https://ae-pic-a1.aliexpress-media.com/kf/Sda10ceb266ec440f87e6b1128bd4b8c2W.jpg,,ATK VXE Dragonfly R1 Pro Max Mouse Wireless/Wired Dual Mode PAW3395 18000dpi Lightweight E-sports Game Ergonomic R1 Star Flash,USD 46.66,USD 34.99,25%,USD,3.0,USD 1.05,3.0,USD 1.05,101,97.4%,https://s.click.aliexpress.com/e/_c3cyqq0v,,,,,,
4K 30Hz/60Hz DP DisplayPort to HDMI-compatible Adapter Converter Display Port DP to HDTV Adapter Video Audio Laptop PC Laptop,https://ae-pic-a1.aliexpress-media.com/kf/S7dcd4751bd6945ee969d98b8fdd526aew.jpg,,4K 30Hz/60Hz DP DisplayPort to HDMI-compatible Adapter Converter Display Port DP to HDTV Adapter Video Audio Laptop PC Laptop,USD 3.85,USD 1.80,53%,USD,3.0,USD 0.05,3.0,USD 0.05,13222,94.4%,https://s.click.aliexpress.com/e/_c2zW6o1j,,,,,,
Toocki PD 67W GaN USB Charger Digital Display Quick Charge QC4.0 Type C Charger For iPhone ipad Xiaomi Samsung Huawei Tablets,https://ae-pic-a1.aliexpress-media.com/kf/Sca7a05b2d07e47618874117e590db2653.jpg,,Toocki PD 67W GaN USB Charger Digital Display Quick Charge QC4.0 Type C Charger For iPhone ipad Xiaomi Samsung Huawei Tablets,USD 39.19,USD 21.16,46%,USD,7.0,USD 1.48,7.0,USD 1.48,919,97.4%,https://s.click.aliexpress.com/e/_c4kU8Ae5,,,,,,
5 in 1 out HDMI Switch KVM Switcher HD 4K Video Switches Splitter 3X1 5x1 HDMI Switcher Hub Adapter for Xbox PS4 DVD HDTV PC,https://ae-pic-a1.aliexpress-media.com/kf/S8c65863f5d3345058d173fddcd5b6891G.jpg,,5 in 1 out HDMI Switch KVM Switcher HD 4K Video Switches Splitter 3X1 5x1 HDMI Switcher Hub Adapter for Xbox PS4 DVD HDTV PC,USD 5.22,USD 5.22,0%,USD,3.0,USD 0.16,3.0,USD 0.16,1506,88.1%,https://s.click.aliexpress.com/e/_c3YuvpjF,,,,,,
Elough 5-port Gigabit Network Switch Ethernet RJ45 Network Port Network Cable Connection Switch Network Splitter Cable Expander,https://ae-pic-a1.aliexpress-media.com/kf/Sf97b2f37dc394be6a784d27758bb05036.jpg,,Elough 5-port Gigabit Network Switch Ethernet RJ45 Network Port Network Cable Connection Switch Network Splitter Cable Expander,USD 10.38,USD 5.08,51%,USD,7.0,USD 0.36,7.0,USD 0.36,469,95.1%,https://s.click.aliexpress.com/e/_c3atzxXL,,,,,,
USB4.0 Thunderbolt3 40Gbps Type C Female to Type C Female Coupler Adapter For Super Fast Charger Data Transfer 8K 4K Video Cable,https://ae-pic-a1.aliexpress-media.com/kf/S78d4923c8fff49a993c0e06de380f884E.jpg,,USB4.0 Thunderbolt3 40Gbps Type C Female to Type C Female Coupler Adapter For Super Fast Charger Data Transfer 8K 4K Video Cable,USD 4.96,USD 2.28,54%,USD,3.0,USD 0.07,3.0,USD 0.07,793,95.5%,https://s.click.aliexpress.com/e/_c3L7qxW1,,,,,,
Cartoon Bear Tablet Case For iPad mini 2 3 4 5 6 7th iPad 5 6 9.7inch iPad Air 2019 10.5inch iPad 8th 9th 10.2in 10th 2022 case,https://ae-pic-a1.aliexpress-media.com/kf/Sd837c74077da49cdbb8cbb3c3ab04a86q.jpg,,Cartoon Bear Tablet Case For iPad mini 2 3 4 5 6 7th iPad 5 6 9.7inch iPad Air 2019 10.5inch iPad 8th 9th 10.2in 10th 2022 case,USD 12.61,USD 12.61,0%,USD,7.0,USD 0.88,7.0,USD 0.88,4,92.0%,https://s.click.aliexpress.com/e/_c3WWBwLB,,,,,,
2-10piece 3.5mm/5mm/7mm/9mm/13mm ferrite core wire ring RFI EMI noise filter cable clamp detachable demagnetization buckle,https://ae-pic-a1.aliexpress-media.com/kf/Sf98a0eddd18740dcaea0849062e2cd7bs.jpg,,2-10piece 3.5mm/5mm/7mm/9mm/13mm ferrite core wire ring RFI EMI noise filter cable clamp detachable demagnetization buckle,USD 3.13,USD 3.13,0%,USD,3.0,USD 0.09,3.0,USD 0.09,200,96.8%,https://s.click.aliexpress.com/e/_c3aH6dlX,,,,,,
Baseus Stylus Lite with LED for Apple Pencil iPad Palm Rejection Magnetic Design Touch Pen for Tablet for iPad Pro 2018-2023,https://ae-pic-a1.aliexpress-media.com/kf/S8904218c4a6749c492b007a0430c0b4aR.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/239350035/p/1/e/6/t/10301/1100174576013.mp4,Baseus Stylus Lite with LED for Apple Pencil iPad Palm Rejection Magnetic Design Touch Pen for Tablet for iPad Pro 2018-2023,USD 32.90,USD 16.12,51%,USD,7.0,USD 1.13,7.0,USD 1.13,1692,97.9%,https://s.click.aliexpress.com/e/_c3H8dlln,,,,,,
Makerbase MKS DLC32 Grbl Controller Work For Laser&CNC With ESP32 WIFI and TS35/24 Touch Screen for Laser Engraving Machine,https://ae-pic-a1.aliexpress-media.com/kf/S9d9fbbcc591b4b708508b28172471eb7W.png,,Makerbase MKS DLC32 Grbl Controller Work For Laser&CNC With ESP32 WIFI and TS35/24 Touch Screen for Laser Engraving Machine,USD 2.25,USD 2.25,0%,USD,7.0,USD 0.16,7.0,USD 0.16,312,97.9%,https://s.click.aliexpress.com/e/_c3q75Snf,,,,,,
DOLEWA B3 Portable Mini Printers Wireless Bluetooth Inkless Sticker Maker Printer Tag Price Machine for Office School Kitchen,https://ae-pic-a1.aliexpress-media.com/kf/S13dd870df836427a8eaf46aa7a4f43328.png,,DOLEWA B3 Portable Mini Printers Wireless Bluetooth Inkless Sticker Maker Printer Tag Price Machine for Office School Kitchen,USD 20.89,USD 20.62,1%,USD,7.0,USD 1.44,7.0,USD 1.44,1083,94.8%,https://s.click.aliexpress.com/e/_c4LFN78V,,,,,,
For Apple Pencil 2 Pro Case Soft Silicone Protective Cover 2nd 4th Generation IPad Pencil Tablet Stylus Portable Protective Case,https://ae-pic-a1.aliexpress-media.com/kf/Sc136dcf2dcc54086a71ac7dd16f14a30q.jpg,,For Apple Pencil 2 Pro Case Soft Silicone Protective Cover 2nd 4th Generation IPad Pencil Tablet Stylus Portable Protective Case,USD 3.28,USD 3.28,0%,USD,7.0,USD 0.23,7.0,USD 0.23,211,93.3%,https://s.click.aliexpress.com/e/_c3KUReNx,,,,,,
Original  EFC-06E12D 6025 60*60*25MM cold 6 12V 0.60A 3 wires square inverter fan,https://ae-pic-a1.aliexpress-media.com/kf/Sc249e5d8084f4b528ada385757b6577aF.jpg,,Original  EFC-06E12D 6025 60*60*25MM cold 6 12V 0.60A 3 wires square inverter fan,USD 6.51,USD 6.51,0%,USD,7.0,USD 0.46,7.0,USD 0.46,80,97.9%,https://s.click.aliexpress.com/e/_c3hq91sH,,,,,,
AR Glasses Hub Seamless Multi-Device Type-C HDMI-compatible Charging Adapter for Xreal Beam Viture Rokid Station Rayneo XR USB-C,https://ae-pic-a1.aliexpress-media.com/kf/Sd6cd65f3bf154ad7b25415eb700571218.jpg,,AR Glasses Hub Seamless Multi-Device Type-C HDMI-compatible Charging Adapter for Xreal Beam Viture Rokid Station Rayneo XR USB-C,USD 15.73,USD 15.73,0%,USD,3.0,USD 0.47,3.0,USD 0.47,630,94.1%,https://s.click.aliexpress.com/e/_c3UxHw3r,,,,,,
AIEACH Bluetooth Mouse Gaming Computer Rechargeable Wireless Mouse USB Mechanical E-Sports Backlight PC Gamer Mouse For Computer,https://ae-pic-a1.aliexpress-media.com/kf/S41173222a727469a85f9baf103e55c25h.jpg,,AIEACH Bluetooth Mouse Gaming Computer Rechargeable Wireless Mouse USB Mechanical E-Sports Backlight PC Gamer Mouse For Computer,USD 14.58,USD 6.80,53%,USD,3.0,USD 0.20,3.0,USD 0.20,108,94.3%,https://s.click.aliexpress.com/e/_c3uzgH85,,,,,,
2 In 1 USB WiFi Adapter With Bluetooth Function 150Mbps Wireless WiFi USB Bluetooth Receiver Network Card For PC Desktop Laptop,https://ae-pic-a1.aliexpress-media.com/kf/Sab380be6947c4d5988e80d9f97eacb20w.jpg,,2 In 1 USB WiFi Adapter With Bluetooth Function 150Mbps Wireless WiFi USB Bluetooth Receiver Network Card For PC Desktop Laptop,USD 2.71,USD 2.71,0%,USD,7.0,USD 0.19,7.0,USD 0.19,162,94.4%,https://s.click.aliexpress.com/e/_c4taJw4t,,,,,,
Universal AR9271 Wireless USB WiFi Adapter with Detachable 2DBI High Gain Antenna for PC Laptop TV Streaming Plug Play Stable,https://ae-pic-a1.aliexpress-media.com/kf/S06dc66f255d94d02a0d8cae04f641647X.jpg,,Universal AR9271 Wireless USB WiFi Adapter with Detachable 2DBI High Gain Antenna for PC Laptop TV Streaming Plug Play Stable,USD 6.23,USD 6.23,0%,USD,7.0,USD 0.44,7.0,USD 0.44,804,93.3%,https://s.click.aliexpress.com/e/_c2wafuHb,,,,,,
Case for Kindle 2024 2022 2021 Paperwhite Colorsoft 1 2 3 5 6 10th 11th 12th Generation 6 6.8 7 Inch Magnetic Pouch Cover Shell,https://ae-pic-a1.aliexpress-media.com/kf/S2c58747c503a4be4b1871a4e65e243955.jpg,,Case for Kindle 2024 2022 2021 Paperwhite Colorsoft 1 2 3 5 6 10th 11th 12th Generation 6 6.8 7 Inch Magnetic Pouch Cover Shell,USD 5.30,USD 5.30,0%,USD,8.0,USD 0.42,7.0,USD 0.37,6634,94.6%,https://s.click.aliexpress.com/e/_c3N5OTMl,,,,,,
Makerbase MKS DLC32 MAX CNC Router Board Laser Engraving Machine 4 Axis Controller Woodwork Laser Engraver Motherboard TMC2209,https://ae-pic-a1.aliexpress-media.com/kf/S647e25dc360c41af94cb95925ffd714fn.jpg,,Makerbase MKS DLC32 MAX CNC Router Board Laser Engraving Machine 4 Axis Controller Woodwork Laser Engraver Motherboard TMC2209,USD 39.22,USD 39.22,0%,USD,7.0,USD 2.75,7.0,USD 2.75,389,96.3%,https://s.click.aliexpress.com/e/_c4TPuVtf,,,,,,
M.2 NGFF SSD MSATA Protocol To Serial Port External Built-In Hard Disk Box Msata To Sata 3 3.0 Dual Disk Switching With Switch,https://ae-pic-a1.aliexpress-media.com/kf/Sfa4020ca578444009cccb834193de282r.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/201641041/p/1/e/6/t/10301/1100126372841.mp4,M.2 NGFF SSD MSATA Protocol To Serial Port External Built-In Hard Disk Box Msata To Sata 3 3.0 Dual Disk Switching With Switch,USD 11.92,USD 4.31,63%,USD,7.0,USD 0.30,7.0,USD 0.30,1050,94.2%,https://s.click.aliexpress.com/e/_c3Me5nrL,,,,,,
Stylus Pen for Surface USB-C Charging 4096 for Microsoft Surface Pro 8 7 6 5 4 3 X/ Surface 3/Go 3 2/Laptop 4 3 2/Book 3 2 1,https://ae-pic-a1.aliexpress-media.com/kf/S022c20d041514d9fa1f4441cc1e33d71b.jpg,,Stylus Pen for Surface USB-C Charging 4096 for Microsoft Surface Pro 8 7 6 5 4 3 X/ Surface 3/Go 3 2/Laptop 4 3 2/Book 3 2 1,USD 47.78,USD 21.82,54%,USD,7.0,USD 1.53,7.0,USD 1.53,402,92.9%,https://s.click.aliexpress.com/e/_c3RGBDCV,,,,,,
Anti Scratch Laptop Touchpad Protective Film Sticker For MacBook Air 13.3 15.3 A1932 13.6 A3240 A3113 Pro 13.3 14.2 16.2 15 Film,https://ae-pic-a1.aliexpress-media.com/kf/S735f59600659463eade6af8171271b49z.jpg,,Anti Scratch Laptop Touchpad Protective Film Sticker For MacBook Air 13.3 15.3 A1932 13.6 A3240 A3113 Pro 13.3 14.2 16.2 15 Film,USD 2.59,USD 2.59,0%,USD,8.0,USD 0.21,7.0,USD 0.18,384,91.1%,https://s.click.aliexpress.com/e/_c3A5oJHP,,,,,,
kebidumei Ethernet LAN Network Cable Tester RJ11 RJ45 Cat5 Cat6 Telephone Wire Tracker Tracer Toner  Detector Line Finder,https://ae-pic-a1.aliexpress-media.com/kf/Hd31ea6d3d83c434da76dc470f59c46c2R.jpg,,kebidumei Ethernet LAN Network Cable Tester RJ11 RJ45 Cat5 Cat6 Telephone Wire Tracker Tracer Toner  Detector Line Finder,USD 36.88,USD 13.27,64%,USD,7.0,USD 0.93,7.0,USD 0.93,520,91.0%,https://s.click.aliexpress.com/e/_c2IVUjxL,,,,,,
Bluray BD-R 25GB Blue Ray Disc BDR 25G 12X 50PCS/Barrel,https://ae-pic-a1.aliexpress-media.com/kf/Sfb7fe4b23cf649e9beb12c4ccd895757T.jpg,,Bluray BD-R 25GB Blue Ray Disc BDR 25G 12X 50PCS/Barrel,USD 39.40,USD 37.43,5%,USD,8.0,USD 2.99,3.0,USD 1.12,102,94.8%,https://s.click.aliexpress.com/e/_c2x1O2Ln,,,,,,
4K Virtual Monitor EDID Emulator HDMI-compatible2.0 Dummy Plug Headless Ghost Display Adapter Supports up to 4k@60Hz 1080@120Hz,https://ae-pic-a1.aliexpress-media.com/kf/S397016157cda49b2a1d5315813e3f7d5S.jpg,,4K Virtual Monitor EDID Emulator HDMI-compatible2.0 Dummy Plug Headless Ghost Display Adapter Supports up to 4k@60Hz 1080@120Hz,USD 2.42,USD 2.42,0%,USD,10.0,USD 0.24,3.0,USD 0.07,364,98.5%,https://s.click.aliexpress.com/e/_c3CqdLzJ,,,,,,
